order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit,order_type,order_month,order_day,order_hour
2182.0,70,23,2025-04-22,1005.12,,0.0,1005.12,0.0,579.59,Delivered,Cash,180.92,148.92,Non-Coupon Order,2025-04,Tuesday,0
2183.0,30,23,2025-07-06,435.41,,0.0,435.41,0.0,246.46,Delivered,Cash,78.37,46.37,Non-Coupon Order,2025-07,Sunday,0
2184.0,70,20,2025-01-21,990.92,6.0,75.0,915.92,45.0,632.06,Delivered,Upi,243.18,136.18,Coupon Order,2025-01,Tuesday,0
2186.0,162,27,2025-11-21,604.49,,0.0,604.49,0.0,345.7,Delivered,Upi,132.99,100.99,Non-Coupon Order,2025-11,Friday,0
2187.0,117,25,2025-03-31,309.92,,0.0,309.92,25.0,170.6,Delivered,Wallet,93.18,61.18,Non-Coupon Order,2025-03,Monday,0
2188.0,173,6,2025-06-11,377.42,,0.0,377.42,0.0,204.25,Delivered,Card,75.48,43.48,Non-Coupon Order,2025-06,Wednesday,0
2190.0,210,1,2025-03-19,277.35,,0.0,277.35,45.0,163.2,Delivered,Card,106.02,74.02,Non-Coupon Order,2025-03,Wednesday,0
2191.0,242,30,2025-04-06,929.24,,0.0,929.24,55.0,511.15,Delivered,Cash,240.85,208.85,Non-Coupon Order,2025-04,Sunday,0
2192.0,261,9,2025-09-11,369.4,,0.0,369.4,45.0,223.98,Delivered,Upi,111.49,79.49,Non-Coupon Order,2025-09,Thursday,0
2193.0,169,27,2025-01-27,226.14,,0.0,226.14,45.0,139.07,Delivered,Wallet,94.75,62.75,Non-Coupon Order,2025-01,Monday,0
2195.0,66,13,2025-06-19,451.09,,0.0,451.09,25.0,253.05,Delivered,Upi,124.24,92.24,Non-Coupon Order,2025-06,Thursday,0
2196.0,99,9,2025-07-14,590.44,,0.0,590.44,55.0,323.73,Delivered,Upi,161.28,129.28,Non-Coupon Order,2025-07,Monday,0
2197.0,145,24,2025-01-20,259.16,,0.0,259.16,35.0,164.41,Delivered,Wallet,86.83,54.83,Non-Coupon Order,2025-01,Monday,0
2198.0,31,30,2025-06-13,440.47,,0.0,440.47,0.0,254.83,Delivered,Upi,88.09,56.09,Non-Coupon Order,2025-06,Friday,0
2199.0,180,23,2025-09-09,256.33,,0.0,256.33,45.0,144.98,Delivered,Cash,91.14,59.14,Non-Coupon Order,2025-09,Tuesday,0
2200.0,205,30,2025-01-23,320.78,,0.0,320.78,0.0,170.35,Delivered,Card,64.16,32.16,Non-Coupon Order,2025-01,Thursday,0
2201.0,158,13,2025-09-04,274.0,,0.0,274.0,25.0,158.98,Delivered,Wallet,85.28,53.28,Non-Coupon Order,2025-09,Thursday,0
2202.0,76,11,2025-08-06,497.66,,0.0,497.66,0.0,271.32,Delivered,Upi,124.42,92.42,Non-Coupon Order,2025-08,Wednesday,0
2203.0,235,7,2025-10-31,297.82,,0.0,297.82,45.0,178.41,Delivered,Cash,104.56,72.56,Non-Coupon Order,2025-10,Friday,0
2204.0,285,10,2025-02-01,680.18,,0.0,680.18,45.0,358.85,Delivered,Upi,167.43,135.43,Non-Coupon Order,2025-02,Saturday,0
2205.0,288,25,2025-05-14,707.43,,0.0,707.43,45.0,381.14,Delivered,Upi,200.63,168.63,Non-Coupon Order,2025-05,Wednesday,0
2206.0,42,13,2025-05-13,535.78,,0.0,535.78,55.0,326.51,Delivered,Card,172.87,140.87,Non-Coupon Order,2025-05,Tuesday,0
2207.0,6,14,2025-09-07,416.38,,0.0,416.38,25.0,220.48,Delivered,Card,129.1,97.1,Non-Coupon Order,2025-09,Sunday,0
2208.0,215,22,2025-11-12,410.29,,0.0,410.29,45.0,215.02,Delivered,Card,147.57,115.57,Non-Coupon Order,2025-11,Wednesday,0
2210.0,129,25,2025-06-12,632.81,,0.0,632.81,25.0,344.58,Delivered,Cash,164.22,132.22,Non-Coupon Order,2025-06,Thursday,0
2211.0,130,2,2025-03-08,389.87,,0.0,389.87,55.0,216.94,Delivered,Wallet,125.18,93.18,Non-Coupon Order,2025-03,Saturday,0
2212.0,56,26,2025-03-11,555.26,,0.0,555.26,45.0,344.79,Delivered,Cash,183.82,151.82,Non-Coupon Order,2025-03,Tuesday,0
2213.0,130,5,2025-06-27,416.19,,0.0,416.19,25.0,265.25,Delivered,Wallet,108.24,76.24,Non-Coupon Order,2025-06,Friday,0
2214.0,112,22,2025-03-28,431.91,,0.0,431.91,55.0,258.36,Delivered,Cash,162.98,130.98,Non-Coupon Order,2025-03,Friday,0
2215.0,70,20,2025-06-17,326.13,,0.0,326.13,45.0,187.08,Delivered,Upi,110.23,78.23,Non-Coupon Order,2025-06,Tuesday,0
2216.0,46,27,2025-07-26,264.68,,0.0,264.68,55.0,146.41,Delivered,Card,113.23,81.23,Non-Coupon Order,2025-07,Saturday,0
2217.0,116,25,2025-09-10,395.9,,0.0,395.9,35.0,247.4,Delivered,Card,122.1,90.1,Non-Coupon Order,2025-09,Wednesday,0
2218.0,239,24,2025-11-03,563.41,,0.0,563.41,25.0,300.0,Delivered,Wallet,137.68,105.68,Non-Coupon Order,2025-11,Monday,0
2219.0,210,25,2025-11-09,1019.05,,0.0,1019.05,25.0,539.27,Delivered,Wallet,249.19,217.19,Non-Coupon Order,2025-11,Sunday,0
2220.0,294,16,2025-03-12,1161.88,,0.0,1161.88,55.0,615.69,Delivered,Cash,287.38,255.38,Non-Coupon Order,2025-03,Wednesday,0
2221.0,166,21,2025-07-06,767.13,,0.0,767.13,35.0,429.86,Delivered,Card,173.08,141.08,Non-Coupon Order,2025-07,Sunday,0
2222.0,32,7,2025-01-22,271.53,,0.0,271.53,55.0,158.53,Delivered,Upi,109.31,77.31,Non-Coupon Order,2025-01,Wednesday,0
2223.0,59,9,2025-11-30,744.17,,0.0,744.17,25.0,406.08,Delivered,Wallet,158.95,126.95,Non-Coupon Order,2025-11,Sunday,0
2224.0,184,29,2025-12-23,371.69,1.0,150.0,221.69,55.0,219.77,Delivered,Wallet,136.77,-45.23,Coupon Order,2025-12,Tuesday,0
2225.0,216,7,2025-07-29,359.07,,0.0,359.07,0.0,220.78,Delivered,Card,71.81,39.81,Non-Coupon Order,2025-07,Tuesday,0
2226.0,294,18,2025-08-09,931.8,8.0,180.0,751.8,0.0,547.32,Delivered,Cash,167.72,-44.28,Coupon Order,2025-08,Saturday,0
2227.0,101,19,2025-07-27,994.04,,0.0,994.04,35.0,560.36,Delivered,Wallet,253.69,221.69,Non-Coupon Order,2025-07,Sunday,0
2228.0,165,15,2025-03-17,441.92,,0.0,441.92,45.0,273.15,Delivered,Upi,133.38,101.38,Non-Coupon Order,2025-03,Monday,0
2229.0,121,21,2025-11-21,755.22,,0.0,755.22,0.0,411.03,Delivered,Wallet,135.94,103.94,Non-Coupon Order,2025-11,Friday,0
2230.0,190,4,2025-07-25,290.01,,0.0,290.01,35.0,178.0,Delivered,Wallet,87.2,55.2,Non-Coupon Order,2025-07,Friday,0
2231.0,194,5,2025-04-26,392.74,,0.0,392.74,45.0,217.09,Delivered,Upi,123.55,91.55,Non-Coupon Order,2025-04,Saturday,0
2232.0,107,19,2025-06-05,362.03,,0.0,362.03,25.0,207.92,Delivered,Upi,104.65,72.65,Non-Coupon Order,2025-06,Thursday,0
2233.0,197,1,2025-07-03,511.06,,0.0,511.06,55.0,317.2,Delivered,Cash,167.43,135.43,Non-Coupon Order,2025-07,Thursday,0
2234.0,231,16,2025-07-23,1041.49,,0.0,1041.49,25.0,625.66,Delivered,Card,233.3,201.3,Non-Coupon Order,2025-07,Wednesday,0
2235.0,270,27,2025-01-22,407.39,,0.0,407.39,25.0,213.24,Delivered,Cash,114.63,82.63,Non-Coupon Order,2025-01,Wednesday,0
2236.0,21,27,2025-07-28,346.26,,0.0,346.26,25.0,200.34,Delivered,Cash,101.18,69.18,Non-Coupon Order,2025-07,Monday,0
2237.0,293,25,2025-12-21,595.84,,0.0,595.84,45.0,336.8,Delivered,Card,176.08,144.08,Non-Coupon Order,2025-12,Sunday,0
2238.0,286,22,2025-03-16,336.64,,0.0,336.64,0.0,197.81,Delivered,Card,84.16,52.16,Non-Coupon Order,2025-03,Sunday,0
2239.0,285,13,2025-08-15,1248.43,,0.0,1248.43,35.0,771.91,Delivered,Cash,309.65,277.65,Non-Coupon Order,2025-08,Friday,0
2240.0,186,8,2025-11-11,447.43,,0.0,447.43,45.0,272.61,Delivered,Cash,134.49,102.49,Non-Coupon Order,2025-11,Tuesday,0
2241.0,127,24,2025-04-30,439.88,,0.0,439.88,35.0,242.02,Delivered,Card,122.98,90.98,Non-Coupon Order,2025-04,Wednesday,0
2242.0,250,11,2025-03-06,259.79,,0.0,259.79,55.0,154.37,Delivered,Card,119.95,87.95,Non-Coupon Order,2025-03,Thursday,0
2243.0,175,6,2025-12-03,678.6,,0.0,678.6,35.0,360.63,Delivered,Wallet,170.72,138.72,Non-Coupon Order,2025-12,Wednesday,0
2244.0,295,20,2025-07-26,236.88,,0.0,236.88,45.0,125.48,Delivered,Upi,92.38,60.38,Non-Coupon Order,2025-07,Saturday,0
2246.0,44,5,2025-10-21,527.87,,0.0,527.87,25.0,274.77,Delivered,Upi,130.57,98.57,Non-Coupon Order,2025-10,Tuesday,0
2247.0,95,1,2025-12-21,470.2,,0.0,470.2,45.0,258.17,Delivered,Upi,148.44,116.44,Non-Coupon Order,2025-12,Sunday,0
2248.0,52,18,2025-05-23,712.24,,0.0,712.24,25.0,411.52,Delivered,Card,153.2,121.2,Non-Coupon Order,2025-05,Friday,0
2249.0,27,24,2025-12-06,229.82,,0.0,229.82,35.0,128.46,Delivered,Cash,80.96,48.96,Non-Coupon Order,2025-12,Saturday,0
2250.0,28,3,2025-05-04,419.52,,0.0,419.52,25.0,231.35,Delivered,Card,129.88,97.88,Non-Coupon Order,2025-05,Sunday,0
2251.0,189,4,2025-10-20,349.83,,0.0,349.83,45.0,187.87,Delivered,Upi,107.97,75.97,Non-Coupon Order,2025-10,Monday,0
2252.0,140,10,2025-05-22,317.53,,0.0,317.53,55.0,166.45,Delivered,Cash,112.16,80.16,Non-Coupon Order,2025-05,Thursday,0
2253.0,237,11,2025-04-07,236.11,,0.0,236.11,55.0,125.59,Delivered,Card,114.03,82.03,Non-Coupon Order,2025-04,Monday,0
2254.0,175,25,2025-04-26,552.68,,0.0,552.68,45.0,326.34,Delivered,Cash,166.59,134.59,Non-Coupon Order,2025-04,Saturday,0
2255.0,160,11,2025-12-10,479.95,,0.0,479.95,0.0,305.73,Delivered,Upi,119.99,87.99,Non-Coupon Order,2025-12,Wednesday,0
2256.0,119,29,2025-06-10,250.09,,0.0,250.09,35.0,132.68,Delivered,Cash,90.02,58.02,Non-Coupon Order,2025-06,Tuesday,0
2257.0,142,26,2025-12-06,465.34,,0.0,465.34,55.0,258.2,Delivered,Card,171.33,139.33,Non-Coupon Order,2025-12,Saturday,0
2258.0,182,25,2025-04-22,246.26,,0.0,246.26,55.0,149.88,Delivered,Cash,109.18,77.18,Non-Coupon Order,2025-04,Tuesday,0
2259.0,230,17,2025-04-12,575.27,,0.0,575.27,45.0,354.35,Delivered,Upi,160.05,128.05,Non-Coupon Order,2025-04,Saturday,0
2260.0,222,15,2025-11-06,698.54,,0.0,698.54,25.0,435.79,Delivered,Upi,164.71,132.71,Non-Coupon Order,2025-11,Thursday,0
2262.0,202,18,2025-02-22,424.35,,0.0,424.35,25.0,246.8,Delivered,Card,101.38,69.38,Non-Coupon Order,2025-02,Saturday,0
2263.0,47,2,2025-04-04,1012.79,,0.0,1012.79,35.0,537.44,Delivered,Card,217.3,185.3,Non-Coupon Order,2025-04,Friday,0
2264.0,132,14,2025-01-24,398.92,,0.0,398.92,35.0,209.74,Delivered,Upi,134.73,102.73,Non-Coupon Order,2025-01,Friday,0
2265.0,90,17,2025-03-24,240.02,,0.0,240.02,25.0,146.61,Delivered,Card,73.0,41.0,Non-Coupon Order,2025-03,Monday,0
2266.0,24,1,2025-11-09,845.59,,0.0,845.59,25.0,469.81,Delivered,Cash,211.03,179.03,Non-Coupon Order,2025-11,Sunday,0
2267.0,218,15,2025-05-20,393.75,,0.0,393.75,0.0,249.93,Delivered,Upi,78.75,46.75,Non-Coupon Order,2025-05,Tuesday,0
2268.0,167,22,2025-03-17,382.03,,0.0,382.03,45.0,212.55,Delivered,Wallet,140.51,108.51,Non-Coupon Order,2025-03,Monday,0
2270.0,198,21,2025-07-05,591.17,,0.0,591.17,45.0,325.42,Delivered,Cash,151.41,119.41,Non-Coupon Order,2025-07,Saturday,0
2271.0,156,14,2025-06-23,654.57,,0.0,654.57,55.0,400.19,Delivered,Card,218.64,186.64,Non-Coupon Order,2025-06,Monday,0
2272.0,90,9,2025-01-06,259.65,,0.0,259.65,0.0,138.5,Delivered,Wallet,46.74,14.74,Non-Coupon Order,2025-01,Monday,0
2273.0,185,3,2025-11-12,313.62,,0.0,313.62,45.0,175.46,Delivered,Wallet,123.41,91.41,Non-Coupon Order,2025-11,Wednesday,0
2274.0,270,16,2025-09-13,815.22,,0.0,815.22,25.0,457.98,Delivered,Card,188.04,156.04,Non-Coupon Order,2025-09,Saturday,0
2275.0,128,10,2025-09-21,442.76,,0.0,442.76,45.0,238.65,Delivered,Cash,124.7,92.7,Non-Coupon Order,2025-09,Sunday,0
2276.0,124,18,2025-11-07,249.32,,0.0,249.32,55.0,144.79,Delivered,Upi,99.88,67.88,Non-Coupon Order,2025-11,Friday,0
2277.0,54,24,2025-06-12,1053.49,,0.0,1053.49,55.0,568.64,Delivered,Card,265.7,233.7,Non-Coupon Order,2025-06,Thursday,0
2278.0,109,22,2025-08-14,497.42,8.0,174.28,323.14,45.0,262.41,Delivered,Upi,169.36,-36.92,Coupon Order,2025-08,Thursday,0
2279.0,115,3,2025-02-03,280.51,,0.0,280.51,25.0,179.27,Delivered,Cash,95.13,63.13,Non-Coupon Order,2025-02,Monday,0
2280.0,119,28,2025-11-12,428.76,3.0,85.75,343.01,35.0,245.47,Delivered,Wallet,142.19,24.44,Coupon Order,2025-11,Wednesday,0
2281.0,227,16,2025-05-22,1093.0,,0.0,1093.0,0.0,647.56,Delivered,Wallet,218.6,186.6,Non-Coupon Order,2025-05,Thursday,0
2282.0,63,25,2025-05-05,372.48,,0.0,372.48,45.0,222.14,Delivered,Wallet,126.95,94.95,Non-Coupon Order,2025-05,Monday,0
2283.0,147,15,2025-08-14,425.24,,0.0,425.24,25.0,256.21,Delivered,Cash,110.05,78.05,Non-Coupon Order,2025-08,Thursday,0
2284.0,28,7,2025-04-26,523.35,,0.0,523.35,0.0,296.58,Delivered,Card,104.67,72.67,Non-Coupon Order,2025-04,Saturday,0
2285.0,285,3,2025-04-18,891.06,,0.0,891.06,0.0,499.1,Delivered,Card,222.77,190.77,Non-Coupon Order,2025-04,Friday,0
2286.0,296,14,2025-04-03,292.04,,0.0,292.04,55.0,166.09,Delivered,Card,128.01,96.01,Non-Coupon Order,2025-04,Thursday,0
2287.0,135,24,2025-09-26,290.16,,0.0,290.16,0.0,183.62,Delivered,Upi,58.03,26.03,Non-Coupon Order,2025-09,Friday,0
2288.0,299,7,2025-01-05,420.87,,0.0,420.87,35.0,233.66,Delivered,Cash,119.17,87.17,Non-Coupon Order,2025-01,Sunday,0
2289.0,106,3,2025-12-01,281.68,,0.0,281.68,0.0,160.53,Delivered,Wallet,70.42,38.42,Non-Coupon Order,2025-12,Monday,0
2290.0,134,12,2025-11-06,546.41,,0.0,546.41,55.0,338.82,Delivered,Upi,191.6,159.6,Non-Coupon Order,2025-11,Thursday,0
2291.0,105,23,2025-09-05,687.81,,0.0,687.81,0.0,394.74,Delivered,Card,123.81,91.81,Non-Coupon Order,2025-09,Friday,0
2292.0,50,13,2025-02-24,627.28,,0.0,627.28,25.0,354.28,Delivered,Wallet,163.0,131.0,Non-Coupon Order,2025-02,Monday,0
2293.0,157,29,2025-03-13,674.4,,0.0,674.4,0.0,406.35,Delivered,Wallet,148.37,116.37,Non-Coupon Order,2025-03,Thursday,0
2294.0,146,28,2025-07-03,654.33,,0.0,654.33,25.0,361.73,Delivered,Cash,188.58,156.58,Non-Coupon Order,2025-07,Thursday,0
2295.0,141,16,2025-04-19,375.41,,0.0,375.41,55.0,209.14,Delivered,Upi,130.08,98.08,Non-Coupon Order,2025-04,Saturday,0
2296.0,75,10,2025-04-26,467.23,,0.0,467.23,45.0,288.98,Delivered,Wallet,129.1,97.1,Non-Coupon Order,2025-04,Saturday,0
2297.0,220,30,2025-11-15,280.45,,0.0,280.45,25.0,172.52,Delivered,Wallet,81.09,49.09,Non-Coupon Order,2025-11,Saturday,0
2298.0,226,29,2025-07-05,438.4,,0.0,438.4,25.0,232.25,Delivered,Wallet,121.45,89.45,Non-Coupon Order,2025-07,Saturday,0
2299.0,238,6,2025-09-13,944.66,,0.0,944.66,25.0,562.58,Delivered,Cash,213.93,181.93,Non-Coupon Order,2025-09,Saturday,0
2300.0,112,4,2025-11-04,423.23,,0.0,423.23,35.0,231.63,Delivered,Upi,111.18,79.18,Non-Coupon Order,2025-11,Tuesday,0
2302.0,21,24,2025-12-03,270.83,,0.0,270.83,55.0,153.08,Delivered,Upi,109.17,77.17,Non-Coupon Order,2025-12,Wednesday,0
2303.0,299,20,2025-10-13,484.03,,0.0,484.03,25.0,293.8,Delivered,Cash,121.81,89.81,Non-Coupon Order,2025-10,Monday,0
2304.0,123,14,2025-07-29,388.32,,0.0,388.32,45.0,248.02,Delivered,Cash,142.08,110.08,Non-Coupon Order,2025-07,Tuesday,0
2305.0,152,18,2025-08-04,286.07,,0.0,286.07,0.0,169.82,Delivered,Card,51.49,19.49,Non-Coupon Order,2025-08,Monday,0
2306.0,244,12,2025-12-30,892.81,,0.0,892.81,45.0,530.11,Delivered,Card,268.2,236.2,Non-Coupon Order,2025-12,Tuesday,0
2307.0,198,5,2025-09-15,680.52,,0.0,680.52,0.0,411.68,Delivered,Card,136.1,104.1,Non-Coupon Order,2025-09,Monday,0
2308.0,280,2,2025-03-05,598.53,,0.0,598.53,55.0,356.22,Delivered,Upi,162.74,130.74,Non-Coupon Order,2025-03,Wednesday,0
2309.0,280,28,2025-07-10,402.33,3.0,80.47,321.86,55.0,246.62,Delivered,Cash,155.58,43.11,Coupon Order,2025-07,Thursday,0
2310.0,266,23,2025-01-22,801.32,,0.0,801.32,35.0,449.33,Delivered,Upi,179.24,147.24,Non-Coupon Order,2025-01,Wednesday,0
2311.0,245,20,2025-02-12,353.38,,0.0,353.38,25.0,217.24,Delivered,Wallet,95.68,63.68,Non-Coupon Order,2025-02,Wednesday,0
2312.0,230,10,2025-05-20,338.18,,0.0,338.18,0.0,202.34,Delivered,Wallet,60.87,28.87,Non-Coupon Order,2025-05,Tuesday,0
2313.0,180,30,2025-04-28,382.45,,0.0,382.45,55.0,220.12,Delivered,Cash,131.49,99.49,Non-Coupon Order,2025-04,Monday,0
2314.0,66,9,2025-04-22,220.81,,0.0,220.81,0.0,140.4,Delivered,Upi,39.75,7.75,Non-Coupon Order,2025-04,Tuesday,0
2315.0,56,22,2025-11-12,319.56,,0.0,319.56,0.0,203.76,Delivered,Card,79.89,47.89,Non-Coupon Order,2025-11,Wednesday,0
2316.0,27,15,2025-07-30,313.81,,0.0,313.81,0.0,181.98,Delivered,Upi,62.76,30.76,Non-Coupon Order,2025-07,Wednesday,0
2317.0,207,28,2025-02-18,382.11,,0.0,382.11,25.0,233.61,Delivered,Cash,120.53,88.53,Non-Coupon Order,2025-02,Tuesday,0
2318.0,75,7,2025-01-21,713.03,,0.0,713.03,0.0,437.66,Delivered,Wallet,142.61,110.61,Non-Coupon Order,2025-01,Tuesday,0
2319.0,234,3,2025-09-01,357.82,,0.0,357.82,45.0,215.53,Delivered,Wallet,134.45,102.45,Non-Coupon Order,2025-09,Monday,0
2320.0,53,2,2025-02-17,1285.45,,0.0,1285.45,55.0,707.3,Delivered,Cash,286.38,254.38,Non-Coupon Order,2025-02,Monday,0
2321.0,196,1,2025-05-22,523.7,,0.0,523.7,0.0,320.22,Delivered,Upi,115.21,83.21,Non-Coupon Order,2025-05,Thursday,0
2322.0,298,13,2025-06-12,249.27,,0.0,249.27,0.0,134.72,Delivered,Cash,54.84,22.84,Non-Coupon Order,2025-06,Thursday,0
2323.0,180,30,2025-12-04,242.87,,0.0,242.87,45.0,143.21,Delivered,Cash,93.57,61.57,Non-Coupon Order,2025-12,Thursday,0
2324.0,109,1,2025-12-14,805.09,,0.0,805.09,25.0,422.18,Delivered,Cash,202.12,170.12,Non-Coupon Order,2025-12,Sunday,0
2325.0,105,10,2025-05-11,925.7,,0.0,925.7,55.0,551.05,Delivered,Wallet,221.63,189.63,Non-Coupon Order,2025-05,Sunday,0
2326.0,86,16,2025-03-09,256.02,,0.0,256.02,25.0,160.83,Delivered,Upi,76.2,44.2,Non-Coupon Order,2025-03,Sunday,0
2327.0,263,5,2025-07-08,327.15,,0.0,327.15,0.0,193.57,Delivered,Upi,65.43,33.43,Non-Coupon Order,2025-07,Tuesday,0
2328.0,274,3,2025-08-07,256.18,,0.0,256.18,55.0,154.17,Delivered,Upi,119.05,87.05,Non-Coupon Order,2025-08,Thursday,0
2329.0,64,25,2025-04-20,333.04,,0.0,333.04,0.0,187.11,Delivered,Card,73.27,41.27,Non-Coupon Order,2025-04,Sunday,0
2330.0,289,26,2025-06-30,1261.86,,0.0,1261.86,25.0,759.22,Delivered,Card,340.47,308.47,Non-Coupon Order,2025-06,Monday,0
2331.0,172,30,2025-02-07,503.24,,0.0,503.24,25.0,294.04,Delivered,Cash,125.65,93.65,Non-Coupon Order,2025-02,Friday,0
2332.0,286,6,2025-05-17,502.71,,0.0,502.71,0.0,291.93,Delivered,Cash,100.54,68.54,Non-Coupon Order,2025-05,Saturday,0
2333.0,298,17,2025-06-06,432.34,,0.0,432.34,35.0,237.39,Delivered,Wallet,121.47,89.47,Non-Coupon Order,2025-06,Friday,0
2334.0,27,20,2025-05-25,431.94,,0.0,431.94,35.0,243.49,Delivered,Card,121.39,89.39,Non-Coupon Order,2025-05,Sunday,0
2335.0,195,30,2025-08-06,1059.36,,0.0,1059.36,0.0,605.44,Delivered,Card,211.87,179.87,Non-Coupon Order,2025-08,Wednesday,0
2337.0,191,17,2025-07-17,509.1,,0.0,509.1,0.0,299.82,Delivered,Upi,101.82,69.82,Non-Coupon Order,2025-07,Thursday,0
2338.0,40,10,2025-06-28,619.75,,0.0,619.75,25.0,327.74,Delivered,Wallet,136.56,104.56,Non-Coupon Order,2025-06,Saturday,0
2339.0,42,6,2025-11-21,555.18,,0.0,555.18,45.0,292.82,Delivered,Upi,156.04,124.04,Non-Coupon Order,2025-11,Friday,0
2340.0,204,3,2025-10-20,248.73,,0.0,248.73,35.0,141.37,Delivered,Wallet,97.18,65.18,Non-Coupon Order,2025-10,Monday,0
2341.0,224,1,2025-07-04,1089.44,,0.0,1089.44,45.0,595.75,Delivered,Upi,284.68,252.68,Non-Coupon Order,2025-07,Friday,0
2342.0,287,8,2025-11-24,455.68,,0.0,455.68,35.0,248.03,Delivered,Card,126.14,94.14,Non-Coupon Order,2025-11,Monday,0
2344.0,11,6,2025-06-05,232.35,,0.0,232.35,25.0,141.67,Delivered,Upi,71.47,39.47,Non-Coupon Order,2025-06,Thursday,0
2345.0,115,29,2025-08-06,843.19,,0.0,843.19,55.0,488.75,Delivered,Card,240.5,208.5,Non-Coupon Order,2025-08,Wednesday,0
2346.0,189,28,2025-11-24,420.5,,0.0,420.5,25.0,238.08,Delivered,Wallet,130.13,98.13,Non-Coupon Order,2025-11,Monday,0
2348.0,271,24,2025-12-18,876.79,5.0,189.67,687.12,35.0,502.87,Delivered,Upi,210.36,-11.31,Coupon Order,2025-12,Thursday,0
2350.0,199,20,2025-04-20,905.09,,0.0,905.09,45.0,572.15,Delivered,Wallet,226.02,194.02,Non-Coupon Order,2025-04,Sunday,0
2351.0,44,29,2025-08-04,585.85,,0.0,585.85,55.0,331.25,Delivered,Cash,183.89,151.89,Non-Coupon Order,2025-08,Monday,0
2352.0,34,7,2025-10-29,434.69,,0.0,434.69,55.0,251.58,Delivered,Cash,141.94,109.94,Non-Coupon Order,2025-10,Wednesday,0
2353.0,95,12,2025-09-26,286.24,,0.0,286.24,25.0,161.1,Delivered,Card,96.56,64.56,Non-Coupon Order,2025-09,Friday,0
2354.0,278,10,2025-12-26,710.02,,0.0,710.02,25.0,414.41,Delivered,Wallet,152.8,120.8,Non-Coupon Order,2025-12,Friday,0
2355.0,127,30,2025-01-20,462.15,,0.0,462.15,25.0,246.37,Delivered,Card,117.43,85.43,Non-Coupon Order,2025-01,Monday,0
2356.0,92,14,2025-05-29,787.64,,0.0,787.64,45.0,435.06,Delivered,Card,241.91,209.91,Non-Coupon Order,2025-05,Thursday,0
2357.0,223,5,2025-04-30,224.32,,0.0,224.32,55.0,122.82,Delivered,Cash,99.86,67.86,Non-Coupon Order,2025-04,Wednesday,0
2358.0,37,18,2025-04-15,580.14,,0.0,580.14,45.0,356.07,Delivered,Card,149.43,117.43,Non-Coupon Order,2025-04,Tuesday,0
2359.0,77,18,2025-11-17,459.72,,0.0,459.72,25.0,252.21,Delivered,Card,107.75,75.75,Non-Coupon Order,2025-11,Monday,0
2360.0,12,28,2025-10-02,506.81,,0.0,506.81,25.0,265.17,Delivered,Card,151.7,119.7,Non-Coupon Order,2025-10,Thursday,0
2361.0,38,3,2025-07-01,567.65,,0.0,567.65,55.0,318.71,Delivered,Wallet,196.91,164.91,Non-Coupon Order,2025-07,Tuesday,0
2362.0,48,9,2025-07-28,622.41,,0.0,622.41,25.0,389.87,Delivered,Card,137.03,105.03,Non-Coupon Order,2025-07,Monday,0
2363.0,173,28,2025-04-25,860.9,,0.0,860.9,45.0,511.61,Delivered,Card,260.23,228.23,Non-Coupon Order,2025-04,Friday,0
2364.0,292,7,2025-01-01,352.57,,0.0,352.57,25.0,210.13,Delivered,Wallet,95.51,63.51,Non-Coupon Order,2025-01,Wednesday,0
2365.0,5,9,2025-12-26,222.47,,0.0,222.47,25.0,117.04,Delivered,Upi,65.04,33.04,Non-Coupon Order,2025-12,Friday,0
2366.0,282,10,2025-11-14,857.49,,0.0,857.49,55.0,548.12,Delivered,Card,209.35,177.35,Non-Coupon Order,2025-11,Friday,0
2367.0,179,13,2025-10-09,281.72,,0.0,281.72,25.0,157.27,Delivered,Upi,86.98,54.98,Non-Coupon Order,2025-10,Thursday,0
2368.0,125,19,2025-06-26,642.41,,0.0,642.41,35.0,345.05,Delivered,Wallet,176.33,144.33,Non-Coupon Order,2025-06,Thursday,0
2369.0,42,18,2025-07-16,241.55,,0.0,241.55,45.0,136.17,Delivered,Upi,88.48,56.48,Non-Coupon Order,2025-07,Wednesday,0
2370.0,126,1,2025-12-07,444.97,,0.0,444.97,0.0,277.72,Delivered,Wallet,97.89,65.89,Non-Coupon Order,2025-12,Sunday,0
2371.0,18,3,2025-10-17,467.94,,0.0,467.94,25.0,277.62,Delivered,Cash,141.99,109.99,Non-Coupon Order,2025-10,Friday,0
2372.0,40,19,2025-03-27,561.43,,0.0,561.43,0.0,335.24,Delivered,Cash,123.51,91.51,Non-Coupon Order,2025-03,Thursday,0
2373.0,183,15,2025-09-24,641.23,,0.0,641.23,55.0,388.66,Delivered,Wallet,183.25,151.25,Non-Coupon Order,2025-09,Wednesday,0
2375.0,148,28,2025-12-05,505.6,,0.0,505.6,45.0,286.68,Delivered,Wallet,171.4,139.4,Non-Coupon Order,2025-12,Friday,0
2376.0,6,18,2025-07-05,939.36,,0.0,939.36,0.0,575.73,Delivered,Upi,169.08,137.08,Non-Coupon Order,2025-07,Saturday,0
